日期,代码,名称,市场板块,收盘价,涨跌幅,趋势,热度,热度排名,大单净额,量比,换手率,成交额,成交量(手),昨日成交量(手),成交量对比,量能状态,总市值,诊股综合评分,技术面评分,资金面评分,技术形态,买入信号,同花顺行业,最相关概念,所属概念数量
2026-05-22,688518.SH,联赢激光,科创板,30.75,3.64%,开,503370,508,0万元,0.92,38517.0,1264.62亿,12646206,27466409,-53.96%,缩量,104.96万,5.9,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000425.SZ,徐工机械,深市主板,9.62,0.52%,开,503242,509,0万元,0.41,40063.0,41.38亿,413760,2009969,-79.41%,缩量,863.09万,5.6,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000823.SZ,超声电子,深市主板,15.98,4.92%,开,503232,510,0万元,1.09,37861.0,23.73亿,237292,434337,-45.37%,缩量,85.81万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600726.SH,华电能源,沪市主板,6.22,0.48%,开,501783,511,0万元,0.76,39936.0,64.63亿,646307,1704383,-62.08%,缩量,464.97万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300846.SZ,首都在线,创业板,29.02,0.03%,开,500982,512,0万元,0.59,40081.0,13.67亿,136737,465833,-70.65%,缩量,113.76万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603931.SH,格林达,沪市主板,54.65,10.00%,开,500440,513,0万元,0.88,35042.0,6.61亿,66069,149478,-55.80%,缩量,109.06万,6.5,6.5,4.7,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300723.SZ,一品红,创业板,40.5,1.76%,开,499343,514,0万元,0.8,39055.0,9.67亿,96716,241261,-59.91%,缩量,169.77万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300907.SZ,康平科技,创业板,39.62,15.65%,开,499195,515,0万元,3.37,32097.0,8.34亿,83358,49446,+68.58%,放量,38.04万,7.1,6.8,5.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300843.SZ,胜蓝股份,创业板,97.23,3.99%,开,499126,516,0万元,0.59,37918.0,3.92亿,39206,133989,-70.74%,缩量,156.06万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603867.SH,新化股份,沪市主板,40.35,5.30%,开,497737,517,0万元,1.23,37125.0,9.19亿,91896,149941,-38.71%,缩量,87.03万,6.0,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002056.SZ,横店东磁,深市主板,20.16,2.18%,开,495707,518,0万元,0.72,38481.0,19.13亿,191307,532565,-64.08%,缩量,327.61万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603158.SH,腾龙股份,沪市主板,14.3,3.62%,开,494805,519,0万元,1.55,37669.0,26.18亿,261811,336735,-22.25%,正常,70.18万,5.9,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301150.SZ,中一科技,创业板,68.89,3.78%,开,493156,520,0万元,0.84,37425.0,5.48亿,54812,130722,-58.07%,缩量,153.34万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000997.SZ,新 大 陆,深市主板,22.91,1.60%,开,492262,521,0万元,0.91,38428.0,16.69亿,166903,368513,-54.71%,缩量,230.80万,5.7,6.1,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002624.SZ,完美世界,深市主板,14.45,1.19%,开,491632,522,0万元,0.83,38568.0,26.83亿,268325,644947,-58.40%,缩量,264.11万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300164.SZ,通源石油,创业板,11.73,0.26%,开,490052,523,0万元,0.57,38877.0,33.29亿,332917,1172027,-71.59%,缩量,68.41万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603466.SH,风语筑,沪市主板,10.99,0.09%,开,489185,524,0万元,0.9,38873.0,35.22亿,352191,780250,-54.86%,缩量,65.37万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688223.SH,晶科能源,科创板,6.37,0.95%,开,487924,525,0万元,0.73,38317.0,6037.66亿,60376566,166345751,-63.70%,缩量,654.16万,5.6,6.0,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300990.SZ,同飞股份,创业板,95.4,1.49%,开,487096,526,0万元,0.74,37965.0,3.98亿,39829,108343,-63.24%,缩量,73.58万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603358.SH,华达科技,沪市主板,39.41,1.94%,开,485609,527,0万元,0.87,37591.0,9.49亿,94916,216954,-56.25%,缩量,179.39万,5.7,6.1,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603269.SH,海鸥股份,沪市主板,23.03,9.67%,开,484283,528,0万元,1.22,33595.0,15.14亿,151414,248003,-38.95%,缩量,71.11万,6.5,6.5,4.6,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688371.SH,菲沃泰,科创板,41.3,5.90%,开,483567,529,0万元,0.0,35408.0,887.99亿,8879902,0,0%,缩量,138.55万,6.1,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002203.SZ,海亮股份,深市主板,20.9,4.50%,开,483310,530,0万元,0.7,36081.0,17.45亿,174472,499033,-65.04%,缩量,462.34万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300151.SZ,昌红科技,创业板,21.25,4.42%,开,483103,531,0万元,1.13,36099.0,17.11亿,171104,302883,-43.51%,缩量,78.34万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600237.SH,铜峰电子,沪市主板,9.9,4.32%,开,480741,532,0万元,1.19,35914.0,36.38亿,363762,611215,-40.49%,缩量,61.84万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600635.SH,大众公用,沪市主板,5.66,3.66%,开,480605,533,0万元,1.23,36229.0,64.47亿,644739,1048138,-38.49%,缩量,136.90万,5.9,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603663.SH,三祥新材,沪市主板,47.61,3.73%,开,479757,534,0万元,0.79,36113.0,7.75亿,77521,195147,-60.28%,缩量,201.30万,5.9,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002990.SZ,盛视科技,深市主板,61.9,0.98%,开,478793,535,0万元,0.74,37390.0,6.02亿,60186,163398,-63.17%,缩量,85.43万,5.6,6.0,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000922.SZ,佳电股份,深市主板,14.08,7.07%,开,478361,536,0万元,1.51,34300.0,24.84亿,248430,329032,-24.50%,正常,99.25万,6.2,6.4,4.5,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688720.SH,艾森股份,科创板,90.9,1.00%,开,477660,537,0万元,0.69,37266.0,410.36亿,4103596,11954834,-65.67%,缩量,51.25万,5.6,6.1,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300566.SZ,激智科技,创业板,22.35,2.01%,开,476181,538,0万元,0.91,36614.0,16.70亿,166995,366049,-54.38%,缩量,50.66万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002706.SZ,良信股份,深市主板,12.85,1.74%,开,473969,539,0万元,0.82,36526.0,28.24亿,282382,685025,-58.78%,缩量,117.50万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600611.SH,大众交通,沪市主板,6.13,10.05%,开,472499,540,0万元,0.69,32223.0,52.57亿,525658,1527851,-65.59%,缩量,95.83万,6.5,6.5,4.7,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,605366.SH,宏柏新材,沪市主板,12.7,7.54%,开,471629,541,0万元,1.44,33395.0,26.71亿,267111,372143,-28.22%,正常,98.56万,6.3,6.4,4.5,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688416.SH,恒烁股份,科创板,121.14,4.66%,开,471532,542,0万元,0.0,34825.0,289.69亿,2896902,0,0%,缩量,100.55万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002952.SZ,亚世光电,深市主板,29.78,1.05%,开,470559,543,0万元,1.74,36530.0,12.21亿,122105,140171,-12.89%,正常,39.20万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300139.SZ,晓程科技,创业板,46.48,0.24%,开,468176,544,0万元,0.62,36699.0,7.90亿,78961,253251,-68.82%,缩量,108.60万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300606.SZ,金太阳,创业板,38.4,3.39%,开,466852,545,0万元,0.7,34989.0,9.25亿,92469,262492,-64.77%,缩量,45.19万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000818.SZ,航锦科技,深市主板,15.24,4.24%,开,466483,546,0万元,1.22,34528.0,22.89亿,228893,376065,-39.13%,缩量,100.31万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,605289.SH,罗曼股份,沪市主板,105.99,4.45%,开,464002,547,0万元,1.34,34173.0,3.26亿,32580,48548,-32.89%,缩量,160.76万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002579.SZ,中京电子,深市主板,13.14,2.90%,开,463997,548,0万元,0.84,34951.0,26.52亿,265248,632794,-58.08%,缩量,76.66万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300699.SZ,光威复材,创业板,33.41,0.39%,开,459623,549,0万元,0.68,35767.0,10.63亿,106327,314179,-66.16%,缩量,274.43万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002471.SZ,中超控股,深市主板,8.2,0.74%,开,458625,550,0万元,0.6,35494.0,44.32亿,443191,1486639,-70.19%,缩量,110.17万,5.6,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300684.SZ,中石科技,创业板,62.05,2.07%,开,458333,551,0万元,0.59,34797.0,5.60亿,56047,189679,-70.45%,缩量,126.77万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603876.SH,鼎胜新材,沪市主板,26.59,1.14%,开,458105,552,0万元,0.55,35240.0,13.26亿,132555,481720,-72.48%,缩量,247.09万,5.6,6.1,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301529.SZ,福赛科技,创业板,179.46,3.20%,开,457776,553,0万元,0.81,34179.0,1.88亿,18763,46395,-59.56%,缩量,81.93万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000672.SZ,上峰水泥,深市主板,18.28,1.05%,开,457431,554,0万元,0.74,35218.0,18.93亿,189256,514501,-63.22%,缩量,177.21万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301479.SZ,弘景光电,创业板,116.96,4.71%,开,456975,555,0万元,0.75,33343.0,2.83亿,28262,75071,-62.35%,缩量,59.57万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002558.SZ,巨人网络,深市主板,27.47,0.18%,开,456761,556,0万元,0.67,35585.0,12.96亿,129552,387178,-66.54%,缩量,522.08万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002497.SZ,雅化集团,深市主板,23.91,0.84%,开,455817,557,0万元,0.61,35160.0,14.74亿,147376,482298,-69.44%,缩量,253.35万,5.6,6.0,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301261.SZ,恒工精密,创业板,100.71,2.20%,开,455780,558,0万元,0.98,34477.0,3.46亿,34617,70487,-50.89%,缩量,37.75万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688663.SH,新风光,科创板,95.41,4.85%,开,454970,559,0万元,0.79,33074.0,348.05亿,3480467,8853069,-60.69%,缩量,134.98万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603232.SH,格尔软件,沪市主板,20.04,9.99%,开,454855,560,0万元,3.62,30491.0,15.21亿,152150,84096,+80.92%,放量,46.35万,6.5,6.5,4.7,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603516.SH,淳中科技,沪市主板,120.33,0.05%,开,453849,561,0万元,0.69,35360.0,2.96亿,29562,86031,-65.64%,缩量,244.59万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,601901.SH,方正证券,沪市主板,7.09,1.14%,开,452176,562,0万元,0.95,34647.0,49.22亿,492217,1039579,-52.65%,缩量,583.66万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688035.SH,德邦科技,科创板,80.65,0.16%,开,451747,563,0万元,0.6,35094.0,431.00亿,4309993,14464825,-70.20%,缩量,114.72万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688003.SH,天准科技,科创板,100.14,4.88%,开,451473,564,0万元,0.74,32707.0,331.93亿,3319335,8937882,-62.86%,缩量,194.59万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002414.SZ,高德红外,深市主板,13.84,1.24%,开,450097,565,0万元,0.54,34388.0,24.72亿,247247,919644,-73.11%,缩量,470.37万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600171.SH,上海贝岭,沪市主板,29.1,2.36%,开,449353,566,0万元,0.74,33757.0,11.65亿,116491,313807,-62.88%,缩量,206.30万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300895.SZ,铜牛信息,创业板,69.18,1.17%,开,448879,567,0万元,0.82,34303.0,4.87亿,48656,118480,-58.93%,缩量,95.59万,5.6,6.1,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603268.SH,松发股份,沪市主板,143.88,0.06%,开,448308,568,0万元,0.72,34803.0,2.43亿,24327,67948,-64.20%,缩量,335.60万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600711.SH,盛屯矿业,沪市主板,12.11,0.92%,开,447173,569,0万元,0.62,34259.0,28.36亿,283565,917497,-69.09%,缩量,374.27万,5.6,6.0,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002457.SZ,青龙管业,深市主板,13.51,1.81%,开,445572,570,0万元,0.94,33653.0,25.31亿,253093,535862,-52.77%,缩量,45.02万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000601.SZ,韶能股份,深市主板,7.37,1.52%,开,445025,571,0万元,0.79,33745.0,46.73亿,467296,1190168,-60.74%,缩量,77.36万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301536.SZ,星宸科技,创业板,89.2,1.78%,开,444760,572,0万元,0.77,33586.0,3.77亿,37723,97750,-61.41%,缩量,166.98万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688599.SH,天合光能,科创板,16.51,0.18%,开,441920,573,0万元,0.81,34101.0,2049.97亿,20499668,50820774,-59.66%,缩量,386.76万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002585.SZ,双星新材,深市主板,8.47,3.80%,开,441405,574,0万元,0.89,32241.0,38.93亿,389314,870571,-55.28%,缩量,75.11万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600888.SH,新疆众和,沪市主板,9.6,2.45%,开,440553,575,0万元,0.8,32828.0,34.44亿,344386,856357,-59.78%,缩量,149.10万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301349.SZ,信德新材,创业板,53.45,8.24%,开,438921,576,0万元,0.94,29771.0,5.75亿,57462,122761,-53.19%,缩量,60.14万,6.3,6.4,4.5,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688359.SH,三孚新科,科创板,129.17,4.61%,开,438150,577,0万元,0.78,31511.0,243.71亿,2437097,6275817,-61.17%,缩量,127.55万,6.0,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688312.SH,燕麦科技,科创板,94.87,2.63%,开,437963,578,0万元,0.77,32482.0,346.40亿,3463989,9046507,-61.71%,缩量,139.19万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,601212.SH,白银有色,沪市主板,6.48,1.89%,开,437953,579,0万元,0.95,32852.0,51.04亿,510398,1078135,-52.66%,缩量,479.83万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002309.SZ,中利集团,深市主板,3.78,0.27%,开,436386,580,0万元,0.61,33506.0,88.42亿,884239,2915101,-69.67%,缩量,90.95万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002897.SZ,意华股份,深市主板,66.02,0.70%,开,436038,581,0万元,0.6,33253.0,5.01亿,50131,166812,-69.95%,缩量,120.44万,5.6,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688107.SH,安路科技,科创板,45.34,0.76%,开,435887,582,0万元,0.0,33211.0,721.62亿,7216222,0,0%,缩量,181.75万,5.6,6.0,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300537.SZ,广信材料,创业板,29.23,3.14%,开,435482,583,0万元,0.75,31978.0,10.99亿,109917,293772,-62.58%,缩量,44.36万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688661.SH,和林微纳,科创板,117.48,1.08%,开,435220,584,0万元,0.77,32980.0,282.49亿,2824894,7350880,-61.57%,缩量,178.44万,5.6,6.1,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301513.SZ,尚水智能,创业板,86.99,5.42%,开,433334,585,0万元,0.0,30625.0,3.56亿,35602,0,0%,缩量,17.53万,6.0,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688127.SH,蓝特光学,科创板,98.1,2.55%,开,433283,586,0万元,0.55,32053.0,328.61亿,3286080,11947076,-72.49%,缩量,398.19万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603052.SH,可川科技,沪市主板,96.94,2.93%,开,433042,587,0万元,0.65,31839.0,3.29亿,32899,101285,-67.52%,缩量,182.15万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,603979.SH,金诚信,沪市主板,65.3,2.83%,开,431843,588,0万元,0.72,31767.0,4.88亿,48782,134655,-63.77%,缩量,407.33万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300821.SZ,东岳硅材,创业板,14.76,3.07%,开,430223,589,0万元,0.66,31486.0,21.55亿,215526,651915,-66.94%,缩量,177.09万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300069.SZ,金利华电,创业板,52.87,20.00%,开,430177,590,0万元,16.8,23020.0,4.35亿,43541,5183,+740.07%,放量,61.86万,7.5,7.0,5.3,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002531.SZ,天顺风能,深市主板,11.57,3.03%,开,429988,591,0万元,1.1,31485.0,27.42亿,274211,498029,-44.94%,缩量,206.73万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,301191.SZ,菲菱科思,创业板,153.87,2.53%,开,429836,592,0万元,0.7,31721.0,2.06亿,20565,58580,-64.89%,缩量,80.32万,5.8,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688182.SH,灿勤科技,科创板,38.53,1.80%,开,428952,593,0万元,0.56,31997.0,840.82亿,8408164,30022630,-71.99%,缩量,154.12万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688625.SH,呈和科技,科创板,94.83,3.79%,开,428204,594,0万元,1.08,30927.0,327.63亿,3276256,6078895,-46.10%,缩量,178.58万,5.9,6.2,4.3,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300474.SZ,景嘉微,创业板,62.58,0.45%,开,427527,595,0万元,0.6,32528.0,5.18亿,51781,171946,-69.89%,缩量,254.37万,5.5,6.0,4.0,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688378.SH,奥来德,科创板,48.3,0.94%,开,427402,596,0万元,0.75,32270.0,674.28亿,6742828,18075035,-62.70%,缩量,116.38万,5.6,6.0,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002226.SZ,江南化工,深市主板,6.02,3.44%,开,427022,597,0万元,0.83,30984.0,51.54亿,515396,1243986,-58.57%,缩量,159.46万,5.8,6.2,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,600338.SH,西藏珠峰,沪市主板,20.01,0.40%,开,426887,598,0万元,0.54,32488.0,16.24亿,162393,605978,-73.20%,缩量,182.93万,5.5,6.0,4.0,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,002130.SZ,沃尔核材,深市主板,20.68,1.08%,开,425456,599,0万元,0.61,32008.0,15.45亿,154493,506207,-69.48%,缩量,237.19万,5.6,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688208.SH,道通科技,科创板,39.93,0.91%,开,424328,600,0万元,0.71,31978.0,795.51亿,7955082,22343426,-64.40%,缩量,267.60万,5.6,6.0,4.1,价升,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,688059.SH,华锐精密,科创板,149.06,2.31%,开,424070,601,0万元,1.05,31254.0,210.63亿,2106294,3999651,-47.34%,缩量,139.49万,5.7,6.1,4.2,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,300777.SZ,中简科技,创业板,38.78,2.05%,开,423933,602,0万元,0.69,31367.0,8.20亿,82010,237282,-65.44%,缩量,163.80万,5.7,6.1,4.1,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
2026-05-22,000980.SZ,众泰汽车,深市主板,2.57,5.33%,开,423129,603,0万元,1.19,29649.0,118.10亿,1180999,1983118,-40.45%,缩量,129.59万,6.0,6.3,4.4,价升||阳线,行情收盘价上穿5日,未分类,未分类,10
